Country Name,Country Code,Year,"Net bilateral aid flows from DAC donors, United States (current US$)","Net bilateral aid flows from DAC donors, United Kingdom (current US$)","Net bilateral aid flows from DAC donors, Germany (current US$)","Net bilateral aid flows from DAC donors, European Union institutions (current US$)","Net bilateral aid flows from DAC donors, Total (current US$)",Region,Income group
Kosovo,XKX,2018,48490001.6784668,4170000.07629395,28729999.5422363,148679992.675781,296549995.090812,Europe & Central Asia,Upper middle income
Kosovo,XKX,2019,38909999.8474121,8489999.77111816,26690000.5340576,156399993.896484,303749994.436279,Europe & Central Asia,Upper middle income
Kuwait,KWT,2000,,,579999.983310699,,1969999.94851649,Middle East & North Africa,High income
Kuwait,KWT,2001,,,1779999.97138977,,2879999.96170402,Middle East & North Africa,High income
Kuwait,KWT,2002,,,1519999.98092651,,2999999.95715916,Middle East & North Africa,High income
Kuwait,KWT,2003,,,90000.0035762787,,1690000.0013411,Middle East & North Africa,High income
Kuwait,KWT,2004,,,119999.997317791,,2229999.95388091,Middle East & North Africa,High income
Kuwait,KWT,2005,,,,,,Middle East & North Africa,High income
Kuwait,KWT,2006,,,,,,Middle East & North Africa,High income
Kuwait,KWT,2007,,,,,,Middle East & North Africa,High income
Kuwait,KWT,2008,,,,,,Middle East & North Africa,High income
Kuwait,KWT,2009,,,,,,Middle East & North Africa,High income
Kuwait,KWT,2010,,,,,,Middle East & North Africa,High income
Kuwait,KWT,2011,,,,,,Middle East & North Africa,High income
Kuwait,KWT,2012,,,,,,Middle East & North Africa,High income
Kuwait,KWT,2013,,,,,,Middle East & North Africa,High income
Kuwait,KWT,2014,,,,,,Middle East & North Africa,High income
Kuwait,KWT,2015,,,,,,Middle East & North Africa,High income
Kuwait,KWT,2016,,,,,,Middle East & North Africa,High income
Kuwait,KWT,2017,,,,,,Middle East & North Africa,High income
Kuwait,KWT,2018,,,,,,Middle East & North Africa,High income
Kuwait,KWT,2019,,,,,,Middle East & North Africa,High income
Kuwait,KWT,2020,,,,,,Middle East & North Africa,High income
Kyrgyz Republic,KGZ,2000,24620000.8392334,2180000.0667572,4750000.0,15020000.4577637,106920002.048835,Europe & Central Asia,Lower middle income
Kyrgyz Republic,KGZ,2001,28079999.9237061,2390000.10490417,7369999.88555908,11239999.7711182,82689999.3736298,Europe & Central Asia,Lower middle income
Kyrgyz Republic,KGZ,2002,51659999.8474121,4469999.79019165,11010000.2288818,12829999.9237061,108209999.961779,Europe & Central Asia,Lower middle income
Kyrgyz Republic,KGZ,2003,40060001.373291,7070000.17166138,14789999.961853,10050000.1907349,123270001.79328,Europe & Central Asia,Lower middle income
Kyrgyz Republic,KGZ,2004,39900001.5258789,6289999.96185303,13670000.0762939,22940000.5340576,132970002.517104,Europe & Central Asia,Lower middle income
Kyrgyz Republic,KGZ,2005,40759998.3215332,9359999.65667725,27639999.3896484,17989999.7711182,143949998.032302,Europe & Central Asia,Lower middle income
Kyrgyz Republic,KGZ,2006,50319999.6948242,11189999.5803833,17879999.1607666,11979999.5422363,137529998.214915,Europe & Central Asia,Lower middle income
Kyrgyz Republic,KGZ,2007,39819999.6948242,12949999.8092651,25020000.4577637,19879999.1607666,140309999.736026,Europe & Central Asia,Lower middle income
Kyrgyz Republic,KGZ,2008,63630001.0681152,13710000.038147,21319999.6948242,33439998.626709,180329999.329522,Europe & Central Asia,Lower middle income
Kyrgyz Republic,KGZ,2009,52479999.5422363,8939999.5803833,23979999.5422363,28719999.3133545,168929997.460917,Europe & Central Asia,Lower middle income
Kyrgyz Republic,KGZ,2010,57290000.9155273,7309999.94277954,25250000.0,24350000.3814697,185460000.997409,Europe & Central Asia,Lower middle income
Kyrgyz Republic,KGZ,2011,64019996.6430664,11899999.6185303,32869998.9318848,38490001.6784668,214749998.10569,Europe & Central Asia,Lower middle income
Kyrgyz Republic,KGZ,2012,56020000.4577637,6409999.84741211,22870000.8392334,24319999.6948242,163099999.943748,Europe & Central Asia,Lower middle income
Kyrgyz Republic,KGZ,2013,65069999.6948242,8390000.34332275,30069999.6948242,34880001.0681152,191970000.596717,Europe & Central Asia,Lower middle income
Kyrgyz Republic,KGZ,2014,49310001.373291,9800000.19073486,61310001.373291,34200000.7629395,215350004.091859,Europe & Central Asia,Lower middle income
Kyrgyz Republic,KGZ,2015,49540000.9155273,4130000.11444092,34639999.3896484,33509998.3215332,205849997.717887,Europe & Central Asia,Lower middle income
Kyrgyz Republic,KGZ,2016,45029998.7792969,1360000.01430511,25829999.9237061,55919998.1689453,176899996.282533,Europe & Central Asia,Lower middle income
Kyrgyz Republic,KGZ,2017,52360000.6103516,4579999.92370605,31209999.0844727,31870000.8392334,190400001.11796,Europe & Central Asia,Lower middle income
Kyrgyz Republic,KGZ,2018,46990001.6784668,5400000.09536743,34380001.0681152,42630001.0681152,179890004.577115,Europe & Central Asia,Lower middle income
Kyrgyz Republic,KGZ,2019,47930000.3051758,6789999.96185303,29350000.3814697,37069999.6948242,174990000.361577,Europe & Central Asia,Lower middle income
Kyrgyz Republic,KGZ,2020,,,,,,Europe & Central Asia,Lower middle income
Lao PDR,LAO,2000,2700000.04768372,2119999.88555908,13289999.961853,7760000.22888184,203250002.68966,East Asia & Pacific,Lower middle income
Lao PDR,LAO,2001,4519999.98092651,1090000.0333786,13640000.3433228,8270000.45776367,159960001.694038,East Asia & Pacific,Lower middle income
Lao PDR,LAO,2002,8529999.73297119,1039999.96185303,11970000.2670288,8600000.38146973,187879997.650161,East Asia & Pacific,Lower middle income
Lao PDR,LAO,2003,6800000.19073486,540000.021457672,15850000.3814697,8069999.69482422,199199998.673052,East Asia & Pacific,Lower middle income
Lao PDR,LAO,2004,3519999.98092651,529999.971389771,15869999.8855591,9140000.34332275,188870003.55497,East Asia & Pacific,Lower middle income
Lao PDR,LAO,2005,7360000.1335144,239999.994635582,15039999.961853,11300000.1907349,180540003.411472,East Asia & Pacific,Lower middle income
Lao PDR,LAO,2006,4269999.98092651,280000.001192093,18340000.1525879,8810000.4196167,210090003.706515,East Asia & Pacific,Lower middle income
Lao PDR,LAO,2007,1399999.97615814,1669999.95708466,23760000.2288818,8920000.07629395,248599998.101592,East Asia & Pacific,Lower middle income
Lao PDR,LAO,2008,3150000.09536743,310000.002384186,28829999.9237061,18719999.3133545,244000000.804663,East Asia & Pacific,Lower middle income
Lao PDR,LAO,2009,7440000.05722046,300000.011920929,27360000.6103516,25899999.6185303,287600000.744686,East Asia & Pacific,Lower middle income
Lao PDR,LAO,2010,12819999.6948242,59999.9986588955,24799999.2370605,15949999.8092651,302119996.542111,East Asia & Pacific,Lower middle income
Lao PDR,LAO,2011,11930000.3051758,1610000.01430511,24319999.6948242,22889999.3896484,292860000.688583,East Asia & Pacific,Lower middle income
Lao PDR,LAO,2012,8550000.19073486,1470000.02861023,31520000.4577637,13149999.6185303,297430000.362918,East Asia & Pacific,Lower middle income
Lao PDR,LAO,2013,9340000.15258789,1480000.01907349,25840000.1525879,10590000.1525879,279170000.210404,East Asia & Pacific,Lower middle income
Lao PDR,LAO,2014,18420000.0762939,2420000.07629395,29420000.0762939,16569999.6948242,328920002.43254,East Asia & Pacific,Lower middle income
Lao PDR,LAO,2015,25329999.9237061,3569999.9332428,25610000.6103516,10779999.7329712,359430001.115426,East Asia & Pacific,Lower middle income
Lao PDR,LAO,2016,32470001.2207031,1350000.02384186,27340000.1525879,27329999.9237061,274740003.8708,East Asia & Pacific,Lower middle income
Lao PDR,LAO,2017,44599998.4741211,839999.973773956,22930000.3051758,28780000.6866455,320259997.166693,East Asia & Pacific,Lower middle income
Lao PDR,LAO,2018,55319999.6948242,779999.971389771,33349998.4741211,31440000.5340576,407449997.521937,East Asia & Pacific,Lower middle income
Lao PDR,LAO,2019,54069999.6948242,1450000.04768372,34229999.5422363,47119998.9318848,376379996.681586,East Asia & Pacific,Lower middle income
Lao PDR,LAO,2020,,,,,,East Asia & Pacific,Lower middle income
Latvia,LVA,2000,1149999.97615814,379999.995231628,5730000.01907349,52040000.9155273,86290000.680834,Europe & Central Asia,High income
Latvia,LVA,2001,1710000.03814697,100000.001490116,4639999.8664856,52349998.4741211,101959998.546168,Europe & Central Asia,High income
Latvia,LVA,2002,810000.002384186,109999.999403954,3759999.99046326,46290000.9155273,72510000.6759166,Europe & Central Asia,High income
Latvia,LVA,2003,1450000.04768372,100000.001490116,5840000.15258789,76389999.3896484,111189999.336377,Europe & Central Asia,High income
Latvia,LVA,2004,2769999.98092651,,5989999.77111816,133539993.286133,160359992.926941,Europe & Central Asia,High income
Latvia,LVA,2005,,,,,,Europe & Central Asia,High income
Latvia,LVA,2006,,,,,,Europe & Central Asia,High income
Latvia,LVA,2007,,,,,,Europe & Central Asia,High income
Latvia,LVA,2008,,,,,,Europe & Central Asia,High income
Latvia,LVA,2009,,,,,,Europe & Central Asia,High income
Latvia,LVA,2010,,,,,,Europe & Central Asia,High income
Latvia,LVA,2011,,,,,,Europe & Central Asia,High income
Latvia,LVA,2012,,,,,,Europe & Central Asia,High income
Latvia,LVA,2013,,,,,,Europe & Central Asia,High income
Latvia,LVA,2014,,,,,,Europe & Central Asia,High income
Latvia,LVA,2015,,,,,,Europe & Central Asia,High income
Latvia,LVA,2016,,,,,,Europe & Central Asia,High income
Latvia,LVA,2017,,,,,,Europe & Central Asia,High income
Latvia,LVA,2018,,,,,,Europe & Central Asia,High income
Latvia,LVA,2019,,,,,,Europe & Central Asia,High income
Latvia,LVA,2020,,,,,,Europe & Central Asia,High income
Lebanon,LBN,2000,31829999.9237061,889999.985694885,5530000.20980835,36080001.8310547,129810001.451522,Middle East & North Africa,Upper middle income
Lebanon,LBN,2001,46819999.6948242,360000.014305115,5610000.1335144,9119999.88555908,112900000.346824,Middle East & North Africa,Upper middle income
Lebanon,LBN,2002,36180000.3051758,209999.993443489,7179999.82833862,21989999.7711182,124459999.542683,Middle East & North Africa,Upper middle income
Lebanon,LBN,2003,29600000.3814697,289999.99165535,8880000.11444092,54259998.3215332,173189998.967573,Middle East & North Africa,Upper middle income
Lebanon,LBN,2004,28829999.9237061,289999.99165535,11979999.5422363,68510002.1362305,198210002.662614,Middle East & North Africa,Upper middle income
Lebanon,LBN,2005,38299999.2370605,550000.011920929,12890000.3433228,43709999.0844727,173549999.304116,Middle East & North Africa,Upper middle income
Lebanon,LBN,2006,91370002.746582,6920000.07629395,28930000.3051758,211429992.675781,601819992.095232,Middle East & North Africa,Upper middle income
Lebanon,LBN,2007,127139999.389648,7519999.98092651,32599998.4741211,76860000.6103516,547089999.25293,Middle East & North Africa,Upper middle income
Lebanon,LBN,2008,209580001.831055,1039999.96185303,36430000.3051758,130250000.0,880360011.514277,Middle East & North Africa,Upper middle income
Lebanon,LBN,2009,136860000.610352,5400000.09536743,31559999.4659424,74260002.1362305,463499999.716878,Middle East & North Africa,Upper middle income
Lebanon,LBN,2010,83800003.0517578,3960000.03814697,28049999.2370605,53360000.6103516,316790002.105758,Middle East & North Africa,Upper middle income
Lebanon,LBN,2011,89069999.6948242,2640000.10490417,29159999.8474121,94330001.8310547,357920000.137761,Middle East & North Africa,Upper middle income
Lebanon,LBN,2012,323549987.792969,6860000.1335144,38020000.4577637,64519996.6430664,599389987.492934,Middle East & North Africa,Upper middle income
Lebanon,LBN,2013,99639999.3896484,12560000.4196167,31270000.4577637,172330001.831055,505680002.111942,Middle East & North Africa,Upper middle income
Lebanon,LBN,2014,121120002.746582,42819999.6948242,106930000.305176,213350006.103516,706120011.566207,Middle East & North Africa,Upper middle income
Lebanon,LBN,2015,303500000.0,152080001.831055,40389999.3896484,141529998.779297,863569999.791682,Middle East & North Africa,Upper middle income
Lebanon,LBN,2016,138770004.272461,167389999.389648,306160003.662109,162089996.337891,1018020004.63754,Middle East & North Africa,Upper middle income
Lebanon,LBN,2017,203059997.558594,148320007.324219,190710006.713867,177509994.506836,1025180009.68173,Middle East & North Africa,Upper middle income
Lebanon,LBN,2018,180710006.713867,128690002.441406,242940002.441406,196169998.168945,1119930011.44752,Middle East & North Africa,Upper middle income
Lebanon,LBN,2019,238710006.713867,189789993.286133,218520004.272461,126639999.389648,1080150005.89006,Middle East & North Africa,Upper middle income
Lebanon,LBN,2020,,,,,,Middle East & North Africa,Upper middle income
Lesotho,LSO,2000,1299999.95231628,4500000.0,3200000.04768372,10229999.5422363,31989999.782294,Sub-Saharan Africa,Lower middle income
Lesotho,LSO,2001,1669999.95708466,4110000.1335144,4440000.05722046,7659999.84741211,37149999.4434416,Sub-Saharan Africa,Lower middle income
Lesotho,LSO,2002,5989999.77111816,1730000.01907349,4659999.84741211,13029999.7329712,42759999.2584437,Sub-Saharan Africa,Lower middle income
Lesotho,LSO,2003,2660000.08583069,5130000.11444092,6239999.77111816,22889999.3896484,55819999.217987,Sub-Saharan Africa,Lower middle income
Lesotho,LSO,2004,3970000.02861023,7239999.77111816,5260000.22888184,14149999.6185303,49229999.4099886,Sub-Saharan Africa,Lower middle income
Lesotho,LSO,2005,2720000.02861023,7630000.11444092,5000000.0,6170000.07629395,46049999.9634921,Sub-Saharan Africa,Lower middle income
Lesotho,LSO,2006,3230000.01907349,7579999.92370605,6550000.19073486,4030000.20980835,42500000.4731119,Sub-Saharan Africa,Lower middle income
Lesotho,LSO,2007,19450000.7629395,8069999.69482422,6760000.22888184,18000000.0,80330001.4417619,Sub-Saharan Africa,Lower middle income
Lesotho,LSO,2008,13649999.6185303,7909999.84741211,7409999.84741211,25989999.7711182,91959998.5871465,Sub-Saharan Africa,Lower middle income
Lesotho,LSO,2009,24649999.6185303,8159999.84741211,5400000.09536743,16059999.4659424,86779999.8242408,Sub-Saharan Africa,Lower middle income
Lesotho,LSO,2010,57229999.5422363,4820000.17166138,4969999.79019165,74290000.9155273,168100000.569597,Sub-Saharan Africa,Lower middle income
Lesotho,LSO,2011,98040000.9155273,1850000.02384186,3859999.89509583,53430000.3051758,196740001.058206,Sub-Saharan Africa,Lower middle income
Lesotho,LSO,2012,123550003.051758,4960000.03814697,6469999.79019165,46459999.0844727,198440001.480282,Sub-Saharan Africa,Lower middle income
Lesotho,LSO,2013,169830001.831055,4260000.22888184,4300000.19073486,47880001.0681152,233600003.434345,Sub-Saharan Africa,Lower middle income
Lesotho,LSO,2014,38250000.0,340000.003576279,4300000.19073486,9010000.22888184,58070000.4436076,Sub-Saharan Africa,Lower middle income
Lesotho,LSO,2015,26520000.4577637,660000.026226044,4739999.77111816,7869999.88555908,43910000.0821054,Sub-Saharan Africa,Lower middle income
Lesotho,LSO,2016,46810001.373291,7679999.82833862,2859999.89509583,11770000.4577637,74000001.5832484,Sub-Saharan Africa,Lower middle income
Lesotho,LSO,2017,73199996.9482422,460000.00834465,1200000.04768372,9949999.80926514,89119996.810332,Sub-Saharan Africa,Lower middle income
Lesotho,LSO,2018,85889999.3896484,349999.994039536,1139999.98569489,12109999.6566772,104789999.026805,Sub-Saharan Africa,Lower middle income
Lesotho,LSO,2019,54849998.4741211,319999.992847443,819999.992847443,8390000.34332275,70899998.9982694,Sub-Saharan Africa,Lower middle income
Lesotho,LSO,2020,,,,,,Sub-Saharan Africa,Lower middle income
Liberia,LBR,2000,15869999.8855591,3279999.97138977,-1279999.97138977,12710000.038147,36550000.0081957,Sub-Saharan Africa,Low income
Liberia,LBR,2001,12609999.6566772,1169999.95708466,-6460000.03814697,8819999.69482422,24449999.2243945,Sub-Saharan Africa,Low income
Liberia,LBR,2002,15079999.9237061,2849999.90463257,-2140000.10490417,9239999.77111816,36189999.6995926,Sub-Saharan Africa,Low income
Liberia,LBR,2003,30209999.0844727,7630000.11444092,-3210000.03814697,14920000.0762939,85199998.0658293,Sub-Saharan Africa,Low income
Liberia,LBR,2004,102510002.13623,16459999.0844727,-3079999.92370605,30360000.6103516,193310001.913458,Sub-Saharan Africa,Low income
Liberia,LBR,2005,86349998.4741211,7539999.96185303,1320000.05245209,52990001.6784668,197040000.053123,Sub-Saharan Africa,Low income
Liberia,LBR,2006,88389999.3896484,15270000.4577637,8960000.03814697,44240001.6784668,231960001.390427,Sub-Saharan Africa,Low income
Liberia,LBR,2007,102730003.356934,12359999.6566772,10029999.7329712,39459999.0844727,269050002.204255,Sub-Saharan Africa,Low income
Liberia,LBR,2008,275989990.234375,32400001.5258789,316600006.103516,48590000.1525879,893809998.352081,Sub-Saharan Africa,Low income
Liberia,LBR,2009,96930000.3051758,33400001.5258789,28069999.6948242,59540000.9155273,401120006.537065,Sub-Saharan Africa,Low income
Liberia,LBR,2010,127150001.525879,25579999.9237061,50139999.3896484,90919998.1689453,789879989.581183,Sub-Saharan Africa,Low income
Liberia,LBR,2011,149270004.272461,31510000.2288818,110000000.0,88529998.7792969,607220005.469397,Sub-Saharan Africa,Low income
Liberia,LBR,2012,175050003.051758,13659999.8474121,15739999.7711182,100150001.525879,434130000.848324,Sub-Saharan Africa,Low income
Liberia,LBR,2013,157929992.675781,13640000.3433228,24129999.1607666,48759998.3215332,366969992.771744,Sub-Saharan Africa,Low income
Liberia,LBR,2014,209309997.558594,9539999.96185303,41000000.0,108279998.779297,529219997.119159,Sub-Saharan Africa,Low income
Liberia,LBR,2015,514059997.558594,16299999.2370605,14649999.6185303,69620002.746582,718809998.912737,Sub-Saharan Africa,Low income
Liberia,LBR,2016,399559997.558594,2109999.89509583,44729999.5422363,48569999.6948242,578749998.537824,Sub-Saharan Africa,Low income
Liberia,LBR,2017,286130004.882813,4030000.20980835,33069999.6948242,44540000.9155273,451560004.655272,Sub-Saharan Africa,Low income
Liberia,LBR,2018,229589996.337891,810000.002384186,33279998.7792969,34750000.0,382749996.833504,Sub-Saharan Africa,Low income
Liberia,LBR,2019,182500000.0,11909999.8474121,50729999.5422363,38029998.7792969,356219997.739419,Sub-Saharan Africa,Low income
Liberia,LBR,2020,,,,,,Sub-Saharan Africa,Low income
Libya,LBY,2000,,,1399999.97615814,,11969999.7790158,Middle East & North Africa,Upper middle income
Libya,LBY,2001,,,1460000.03814697,,4790000.02518296,Middle East & North Africa,Upper middle income
Libya,LBY,2002,,,1669999.95708466,,5779999.95835125,Middle East & North Africa,Upper middle income
Libya,LBY,2003,,,2359999.89509583,,6419999.94963408,Middle East & North Africa,Upper middle income
Libya,LBY,2004,39999.9991059303,,2789999.96185303,,9700000.06444752,Middle East & North Africa,Upper middle income
Libya,LBY,2005,129999.995231628,,3650000.09536743,680000.007152557,17610000.0217557,Middle East & North Africa,Upper middle income
Libya,LBY,2006,25110000.6103516,,3859999.89509583,810000.002384186,34310000.5686284,Middle East & North Africa,Upper middle income
Libya,LBY,2007,4030000.20980835,289999.99165535,3900000.09536743,1120000.00476837,16710000.3324449,Middle East & North Africa,Upper middle income
Libya,LBY,2008,14260000.2288818,1139999.98569489,3400000.09536743,4289999.96185303,56580000.3893673,Middle East & North Africa,Upper middle income
Libya,LBY,2009,5650000.09536743,1860000.01430511,3589999.91416931,2170000.07629395,34570000.7528067,Middle East & North Africa,Upper middle income
Libya,LBY,2010,6599999.90463257,1580000.04291534,3519999.98092651,1059999.94277954,18459999.8034537,Middle East & North Africa,Upper middle income
Libya,LBY,2011,288950012.207031,16870000.8392334,15250000.0,49439998.626709,513120013.080537,Middle East & North Africa,Upper middle income
Libya,LBY,2012,38540000.9155273,15680000.3051758,7400000.09536743,29209999.0844727,132829999.946058,Middle East & North Africa,Upper middle income
Libya,LBY,2013,12350000.3814697,24700000.7629395,6400000.09536743,60080001.8310547,132380003.077909,Middle East & North Africa,Upper middle income
Libya,LBY,2014,20670000.0762939,47189998.626709,5800000.19073486,38319999.6948242,140149998.327717,Middle East & North Africa,Upper middle income
Libya,LBY,2015,20760000.2288818,15939999.5803833,9439999.5803833,25639999.3896484,89429998.5580146,Middle East & North Africa,Upper middle income
Libya,LBY,2016,20110000.6103516,19370000.8392334,30989999.7711182,23729999.5422363,124510001.316667,Middle East & North Africa,Upper middle income
Libya,LBY,2017,44639999.3896484,18959999.0844727,172070007.324219,64529998.7792969,402440003.519878,Middle East & North Africa,Upper middle income
Libya,LBY,2018,65589996.3378906,17559999.4659424,54360000.6103516,58880001.0681152,264639997.99639,Middle East & North Africa,Upper middle income
Libya,LBY,2019,63740001.6784668,20959999.0844727,32740001.6784668,84860000.6103516,269650003.932416,Middle East & North Africa,Upper middle income
Libya,LBY,2020,,,,,,Middle East & North Africa,Upper middle income
Liechtenstein,LIE,2003,,,,,,Europe & Central Asia,High income
Liechtenstein,LIE,2004,,,,,,Europe & Central Asia,High income
Liechtenstein,LIE,2005,,,,,,Europe & Central Asia,High income
Liechtenstein,LIE,2006,,,,,,Europe & Central Asia,High income
Liechtenstein,LIE,2007,,,,,,Europe & Central Asia,High income
Liechtenstein,LIE,2008,,,,,,Europe & Central Asia,High income
Liechtenstein,LIE,2009,,,,,,Europe & Central Asia,High income
Liechtenstein,LIE,2010,,,,,,Europe & Central Asia,High income
Liechtenstein,LIE,2011,,,,,,Europe & Central Asia,High income
Liechtenstein,LIE,2012,,,,,,Europe & Central Asia,High income
Liechtenstein,LIE,2014,,,,,,Europe & Central Asia,High income
Liechtenstein,LIE,2015,,,,,,Europe & Central Asia,High income
Liechtenstein,LIE,2016,,,,,,Europe & Central Asia,High income
Liechtenstein,LIE,2017,,,,,,Europe & Central Asia,High income
Liechtenstein,LIE,2018,,,,,,Europe & Central Asia,High income
Liechtenstein,LIE,2019,,,,,,Europe & Central Asia,High income
Lithuania,LTU,2000,2039999.96185303,259999.990463257,4000000.0,45740001.6784668,91940002.6965887,Europe & Central Asia,High income
Lithuania,LTU,2001,-1190000.05722046,180000.007152557,6840000.15258789,76449996.9482422,124889997.465536,Europe & Central Asia,High income
Lithuania,LTU,2002,-1509999.99046326,119999.997317791,6869999.88555908,92069999.6948242,128090000.178665,Europe & Central Asia,High income
Lithuania,LTU,2003,-1580000.04291534,100000.001490116,9800000.19073486,329450012.207031,365730012.018233,Europe & Central Asia,High income
Lithuania,LTU,2004,1580000.04291534,,9750000.0,217860000.610352,247510000.599549,Europe & Central Asia,High income
Lithuania,LTU,2005,,,,,,Europe & Central Asia,High income
Lithuania,LTU,2006,,,,,,Europe & Central Asia,High income
Lithuania,LTU,2007,,,,,,Europe & Central Asia,High income
Lithuania,LTU,2008,,,,,,Europe & Central Asia,High income
Lithuania,LTU,2009,,,,,,Europe & Central Asia,High income
Lithuania,LTU,2010,,,,,,Europe & Central Asia,High income
Lithuania,LTU,2011,,,,,,Europe & Central Asia,High income
Lithuania,LTU,2012,,,,,,Europe & Central Asia,High income
Lithuania,LTU,2013,,,,,,Europe & Central Asia,High income
Lithuania,LTU,2014,,,,,,Europe & Central Asia,High income
Lithuania,LTU,2015,,,,,,Europe & Central Asia,High income
Lithuania,LTU,2016,,,,,,Europe & Central Asia,High income
Lithuania,LTU,2017,,,,,,Europe & Central Asia,High income
Lithuania,LTU,2018,,,,,,Europe & Central Asia,High income
Lithuania,LTU,2019,,,,,,Europe & Central Asia,High income
Lithuania,LTU,2020,,,,,,Europe & Central Asia,High income
Luxembourg,LUX,2000,,,,,,Europe & Central Asia,High income
Luxembourg,LUX,2001,,,,,,Europe & Central Asia,High income
Luxembourg,LUX,2002,,,,,,Europe & Central Asia,High income
Luxembourg,LUX,2003,,,,,,Europe & Central Asia,High income
Luxembourg,LUX,2004,,,,,,Europe & Central Asia,High income
Luxembourg,LUX,2005,,,,,,Europe & Central Asia,High income
Luxembourg,LUX,2006,,,,,,Europe & Central Asia,High income
Luxembourg,LUX,2007,,,,,,Europe & Central Asia,High income
Luxembourg,LUX,2008,,,,,,Europe & Central Asia,High income
Luxembourg,LUX,2009,,,,,,Europe & Central Asia,High income
Luxembourg,LUX,2010,,,,,,Europe & Central Asia,High income
Luxembourg,LUX,2011,,,,,,Europe & Central Asia,High income
Luxembourg,LUX,2012,,,,,,Europe & Central Asia,High income
Luxembourg,LUX,2013,,,,,,Europe & Central Asia,High income
Luxembourg,LUX,2014,,,,,,Europe & Central Asia,High income
Luxembourg,LUX,2015,,,,,,Europe & Central Asia,High income
Luxembourg,LUX,2016,,,,,,Europe & Central Asia,High income
Luxembourg,LUX,2017,,,,,,Europe & Central Asia,High income
Luxembourg,LUX,2018,,,,,,Europe & Central Asia,High income
Luxembourg,LUX,2019,,,,,,Europe & Central Asia,High income
Luxembourg,LUX,2020,,,,,,Europe & Central Asia,High income
"Macao SAR, China",MAC,2000,,,,490000.009536743,670000.014826655,East Asia & Pacific,High income
"Macao SAR, China",MAC,2001,,,,90000.0035762787,490000.002086162,East Asia & Pacific,High income
"Macao SAR, China",MAC,2002,,,,629999.995231628,979999.994859099,East Asia & Pacific,High income
"Macao SAR, China",MAC,2003,,,,,109999.997541308,East Asia & Pacific,High income
"Macao SAR, China",MAC,2004,,,,,119999.997317791,East Asia & Pacific,High income
"Macao SAR, China",MAC,2005,,,,,,East Asia & Pacific,High income
"Macao SAR, China",MAC,2006,,,,,,East Asia & Pacific,High income
"Macao SAR, China",MAC,2007,,,,,,East Asia & Pacific,High income
"Macao SAR, China",MAC,2008,,,,,,East Asia & Pacific,High income
"Macao SAR, China",MAC,2009,,,,,,East Asia & Pacific,High income
"Macao SAR, China",MAC,2010,,,,,,East Asia & Pacific,High income
"Macao SAR, China",MAC,2011,,,,,,East Asia & Pacific,High income
"Macao SAR, China",MAC,2012,,,,,,East Asia & Pacific,High income
"Macao SAR, China",MAC,2013,,,,,,East Asia & Pacific,High income
"Macao SAR, China",MAC,2014,,,,,,East Asia & Pacific,High income
"Macao SAR, China",MAC,2015,,,,,,East Asia & Pacific,High income
"Macao SAR, China",MAC,2016,,,,,,East Asia & Pacific,High income
"Macao SAR, China",MAC,2017,,,,,,East Asia & Pacific,High income
"Macao SAR, China",MAC,2018,,,,,,East Asia & Pacific,High income
"Macao SAR, China",MAC,2019,,,,,,East Asia & Pacific,High income
"Macao SAR, China",MAC,2020,,,,,,East Asia & Pacific,High income
Madagascar,MDG,2000,31629999.1607666,2119999.88555908,14229999.5422363,19629999.1607666,158319998.795167,Sub-Saharan Africa,Low income
Madagascar,MDG,2001,37159999.8474121,2500000.0,9960000.03814697,54740001.6784668,200759999.427944,Sub-Saharan Africa,Low income
Madagascar,MDG,2002,41669998.1689453,709999.978542328,8619999.88555908,48099998.4741211,174129998.514429,Sub-Saharan Africa,Low income
Madagascar,MDG,2003,43180000.3051758,5059999.94277954,16399999.6185303,86989997.8637695,311979996.997863,Sub-Saharan Africa,Low income
Madagascar,MDG,2004,40680000.3051758,27469999.3133545,7570000.17166138,128820007.324219,813520019.579679,Sub-Saharan Africa,Low income
Madagascar,MDG,2005,80599998.4741211,13449999.8092651,10949999.8092651,137309997.558594,634959998.300299,Sub-Saharan Africa,Low income
Madagascar,MDG,2006,61130001.0681152,5119999.88555908,11159999.8474121,162350006.103516,423440008.101985,Sub-Saharan Africa,Low income
Madagascar,MDG,2007,66900001.5258789,1279999.97138977,14010000.2288818,169729995.727539,556410000.799223,Sub-Saharan Africa,Low income
Madagascar,MDG,2008,83849998.4741211,2420000.07629395,17700000.7629395,141350006.103516,415880004.914478,Sub-Saharan Africa,Low income
Madagascar,MDG,2009,76580001.8310547,1299999.95231628,17829999.9237061,55619998.9318848,297270003.13811,Sub-Saharan Africa,Low income
Madagascar,MDG,2010,79089996.3378906,-289999.99165535,13140000.3433228,40090000.1525879,256649993.613362,Sub-Saharan Africa,Low income
Madagascar,MDG,2011,63959999.0844727,810000.002384186,20260000.2288818,65519996.6430664,291069996.800274,Sub-Saharan Africa,Low income
Madagascar,MDG,2012,48970001.2207031,2849999.90463257,14850000.3814697,32240001.6784668,216880004.720762,Sub-Saharan Africa,Low income
Madagascar,MDG,2013,55759998.3215332,569999.992847443,13939999.5803833,73279998.7792969,298869994.781911,Sub-Saharan Africa,Low income
